RegionID,County,State,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
2896,Burlington County,New Jersey,138,233600,232500,231100,228100,223200,219300,213300,208000,212600,216100,224500,221500,220200,213800,208500,205100,199400,197600,194000,193800,196800,203900,211800,217800,218600,220200,211400,206100,201300,201300,199800,195300,199800,208400,214100,214100,202200,199100,189900,195700,196200,200100,199200,196100,191600,190000,190000,195900,190900,198300,194600,192400,185700,186500,189000,188900,193300,203300,207600,201400,194600,196500,200700,202900,198500,202800,200800,199100,192500,192700,192700,196600,195400,191600,183500,180000,183900,186600,187500,186000,186600,190000,187900,190800,190700,192400,192600,190700,192200,191200,192100,186000,183800,184300,186500,184600,181500,183800,187100,189700,189700,189700,188200,189300,187100,184900,182200,182300,182400,180400,179400,179500,180000,178700,178300,179300,183200,182700,183600,178800,182400,187200,191000,189800,183400,182700,184000,186500,189900,188000,193200,196100,203200,207300,206100,208000,206600,209100,208600,206000,207900,216100,226700,227500
1442,Tulare County,California,139,196400,190100,181900,173800,172100,168700,165900,163000,158200,151400,142500,136100,133300,127400,122600,121700,125800,129100,129100,126800,129800,130100,132400,131000,130200,129300,127800,125000,124100,122400,122900,119900,117800,116900,117100,115400,113200,110900,111100,111100,110400,112600,113900,115900,115300,115100,114700,113000,112500,115000,116200,116600,113800,118100,121000,126600,126900,130800,130100,131000,130100,133000,135800,138900,142700,144400,147500,149800,150300,150100,149400,155200,159300,161300,159900,156800,156400,157100,158800,162100,163800,166100,168600,169600,170400,169800,171900,175100,174700,174600,174700,177100,169900,170800,172300,182700,184200,185600,185000,185600,188200,189800,191200,190000,194600,197100,201400,201100,200800,200600,200500,201700,202400,204700,205000,205900,204700,205800,206800,216600,219700,219200,213200,213500,215700,218500,220500,219300,219900,220500,221400,227200,228300,232600,227500,227000,225100,227200,231200,233800,232300,232300,233000,
616,Lucas County,Ohio,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000,71300,71700,70200,68100,67000,64300,67500,69200,73100,73300,73600,73200,74000,80000,80500,78500,68700,69000,69000,73900,77700,82700,83400,82700,81400,81200,81800,85800,88400,88600,85500,84500,88900,85600,87300,84500,90200,92500,89100,93300,91200,99500,97500,96800,93900,90500,90900,91600,92200,93900,95900,99000,98600,96100,96500,97200,95000,93100,94000,98100,99100,98700,98600,97100,98800,102300,101900,100900,96300,98000,95400,95500,94700,96300,97200,101100,104100,102500,101300,103400,103700,101900,101400,109100,116800,122700,118500,
353,Adams County,Colorado,141,156000,152100,146800,146600,142800,143100,142400,145100,147800,142800,136900,131800,133300,138600,141600,143500,144700,148300,152000,155700,156400,158800,157500,158600,156000,157100,155700,156800,154600,152900,153100,152800,154100,154900,154500,153400,153800,151600,148600,143700,142800,144200,144800,146200,148200,150400,155500,152600,152900,154200,160900,166700,170000,174900,175100,175700,172700,174900,176200,180500,182400,183700,186000,192100,196600,198600,196900,198700,199900,202800,203900,204500,204400,205300,205200,209700,213300,218900,217900,219900,224200,226900,229100,228400,231500,236800,243100,248000,249300,248600,250000,249700,253200,255600,259600,264700,268500,271900,273000,273900,276200,277900,281900,285500,287700,290900,293500,303000,303500,304300,299000,301100,303000,306500,310600,313700,318700,320500,326700,333300,339300,342800,338100,333900,330100,334300,339200,343200,340800,340900,340600,347700,348600,349300,347300,344700,346800,346500,354400,354200,358800,358900,362100,367300
3266,East Baton Rouge Parish,Louisiana,142,166300,159600,159500,156200,155700,153600,154800,158400,162800,158500,162700,164900,170500,163800,158600,160500,163000,159300,159200,157100,164400,160800,166100,165400,169800,169100,163200,162100,156000,155900,156700,157300,166400,166500,173200,170500,168500,164300,160000,160700,156300,154200,148500,147400,148400,149200,157500,158300,157600,149800,148500,150800,153600,153100,155600,153300,154800,147400,148300,150300,158300,159400,157500,155800,154800,153300,152700,152100,154400,158600,161600,158600,157900,156200,159000,157400,154500,154600,154400,158900,160300,161200,166700,175600,173800,170100,162900,169100,168100,166900,163200,164100,164700,164500,167200,168300,172000,171600,172400,172500,174700,177600,178900,179000,175200,165300,161000,157800,165700,166700,170700,171200,174700,175000,176700,181100,188400,189100,191900,186500,182800,177700,174000,174200,168900,169500,169500,167900,173000,169900,176700,175400,180800,176900,175800,178200,180000,176900,175900,175800,179900,179900,184800,187400
3286,Virginia Beach City,Virginia,143,241700,241300,239300,240500,237000,238900,238300,234500,230700,226300,227700,228500,230600,231400,230800,229100,228100,227400,229800,228800,225600,226300,230900,234000,231200,227800,226900,228300,225900,230200,231600,234600,230000,229600,224400,224400,219000,217300,211300,206000,204600,208600,213900,216300,215000,214700,211400,209800,207800,210600,213700,216800,217100,219400,223500,228200,226300,220200,219600,217700,218900,218600,218900,226200,226000,228900,221500,222600,221300,225700,223700,223100,221800,222800,225400,224900,223600,223800,225900,228000,228500,226100,225700,225300,227500,229500,231300,231000,232500,230600,235900,232800,234200,233600,237900,238600,235800,234500,234000,235100,236100,237500,236900,238000,240000,244100,243300,246600,245200,244800,239600,241500,244000,245300,242700,241200,241300,240100,244200,247900,252500,251900,254100,252800,252000,249200,250400,252300,252200,248400,245000,250000,255000,259000,260200,259300,258800,257200,261800,261700,263700,259500,262000,262300
343,York County,Pennsylvania,144,154800,157600,154200,150100,148100,148700,149400,148000,145800,144500,145300,147100,148800,149300,149400,145500,143700,143000,147900,145700,147400,146000,146400,147700,145700,149600,145600,142400,137000,135100,138100,138600,142900,143400,147500,143000,138900,134400,134900,132100,131300,129500,135100,135600,137400,133400,134800,132600,132300,131100,134500,136200,134500,131600,132500,134600,136900,136400,135600,135500,136400,136800,135700,135300,136800,137400,136900,135500,134800,138300,139500,139000,138500,137700,136100,132300,131700,135500,138000,140100,138200,139900,138300,141300,140400,140100,142100,141300,140300,138400,143200,147700,149100,145900,145500,142500,142400,144500,148300,151400,151000,150400,148900,149300,150100,150000,153100,154400,153700,150600,149800,153200,155200,154800,154400,154000,159700,160500,160300,157600,158700,162400,163000,164500,162600,164900,164300,162300,161400,160100,166800,168200,174100,174700,175300,170400,168000,166000,171600,171900,174400,175100,175700,176300
2743,Jefferson Parish,Louisiana,145,157000,157000,153300,154000,156400,159400,163600,159200,155100,152200,149200,150800,150200,150800,147800,148800,156000,159100,159700,156800,155200,154000,151800,150800,146500,146200,145100,144900,143600,140600,142000,142400,146200,147700,146600,144700,139000,139600,139000,143300,140500,142300,140300,141000,139600,139600,134400,131000,127400,133700,135200,139100,138300,139500,140800,143100,144700,146100,147700,149500,144500,143100,144400,148400,152100,150400,150400,146800,146400,146000,146700,147200,148600,147700,147200,146200,145900,146500,146100,146800,146900,148300,144500,144300,144100,148700,147400,148600,149500,151500,153400,154400,150500,153000,151700,157800,153600,156700,158600,159000,159500,159300,160600,160200,158100,158600,160600,161000,163900,164700,168500,169200,169200,169000,168800,171700,173800,176600,175100,178400,175000,176200,172600,175800,176700,179900,181100,180600,181000,180200,181800,180900,178700,180200,182200,188700,193000,196500,194700,192800,195600,195200,196300,195000
215,Knox County,Tennessee,146,142800,144400,144300,141500,137600,137600,137800,136900,131200,130800,130600,140500,140900,140400,134900,133000,131000,132100,133400,137900,133800,133100,129000,131900,132500,137400,136600,136900,132900,133000,130500,130200,127200,131000,133200,137500,138600,139000,138600,132500,134300,135300,136300,130500,123100,126800,129800,136900,133300,136300,137700,142000,143500,140400,142900,137800,134500,131700,133000,136900,137900,142100,144500,145200,142000,145200,146900,148700,145100,142000,135500,133600,133200,142500,143900,149000,148900,149800,146600,144700,140900,144300,143500,153900,151500,152200,147100,149500,151600,150400,150500,150700,149900,149700,153200,156600,155900,153300,150300,149600,151300,154600,154700,154500,154100,154400,156900,158200,161700,158500,159600,157900,159800,160600,162900,164100,169300,171100,172100,173500,173700,173600,169900,167700,169000,167600,168700,170500,174800,175700,175100,176000,178800,183900,185300,188300,186000,189700,192200,193300,190000,192800,200600,207800
287,Polk County,Iowa,147,137500,139800,138700,137000,133600,135000,134500,135600,133700,133200,131400,132200,131700,130100,130700,129900,130400,128600,129300,130400,128900,127200,123500,124000,124000,130000,131300,130700,123600,121000,122200,130400,132000,132900,128100,123300,119900,119700,121200,122500,123600,126200,127200,127900,124600,125700,125400,123100,122100,122800,129300,130800,128000,128500,129500,130200,131500,133700,137100,138400,138200,141800,140800,142300,141600,143400,143000,140100,139100,138300,139800,139200,137200,137000,138700,142500,144500,145200,144800,142400,142600,139900,140200,137900,141600,146200,151500,150700,151300,150400,152300,152800,152600,156100,157300,160800,157000,154900,151100,152700,154800,155100,155500,158000,157900,159200,158600,159300,159900,158500,159700,158400,156800,157000,157500,162000,162000,160900,159400,163700,167300,166600,164500,163300,164600,165400,165300,167400,173400,177800,185100,185600,194800,194100,192600,186900,184900,190800,194700,195500,193000,197200,202300,201900
1721,Genesee County,Michigan,148,81600,73600,66800,62200,61800,61800,58900,52800,48000,45100,48000,52300,52300,49300,45800,44600,43200,44500,45000,46900,49800,52000,54900,58800,58400,58000,50300,50300,47100,45300,44200,43200,44400,47900,52000,54500,50900,47800,41100,39100,39400,43500,45600,43500,41900,43100,41800,50700,48000,49200,41600,43400,44000,44800,46700,48300,54500,52300,55100,51500,53900,55400,55200,56900,56800,57400,59600,60600,59900,60500,61000,76100,69200,68100,58700,66000,69800,71400,74100,71600,71000,72100,76300,71900,72300,75100,88100,91600,91200,86500,85700,79600,79900,78000,79700,82800,85600,90400,89600,91500,93600,92400,91800,95100,97000,97800,96300,107000,109800,109300,101400,102400,105100,106500,107400,105400,108000,111500,127300,130400,132700,123700,118100,114800,113700,118100,116600,118600,119000,120600,132900,148000,149600,137800,122100,122500,123300,124900,122600,123600,122100,128100,133000,157900
448,Clark County,Washington,149,251000,249200,243600,242300,239700,239500,233500,227900,224400,226500,225800,225400,223300,221900,213000,209800,207800,213400,210600,205900,200500,203000,211600,216400,215500,207900,202200,200200,203200,207200,207700,201700,199600,194800,197500,194700,192700,188800,185400,181800,179300,175200,175600,173900,179000,177700,177400,172700,173800,178300,182300,186900,188400,191500,193100,195100,198400,204800,211200,211400,217600,216500,220400,214600,218800,218500,221400,217400,218700,218700,223500,228000,226600,227000,223100,225900,231200,236600,239100,237500,239900,242500,242500,248700,248700,251000,247100,255500,258100,257100,251900,254300,258300,262100,263800,264100,268900,273500,278000,277900,277200,283200,284000,285800,287100,290000,294000,296100,300000,305300,306000,309700,310000,314000,313100,319900,323300,329300,330000,334500,337500,339700,344900,346600,346700,344900,350600,356900,353100,349100,350000,357600,359200,356000,353200,354800,358300,362200,362800,362500,366800,371500,381600,389800
3229,Santa Barbara County,California,150,408700,410600,390100,355300,346800,337700,323600,307600,290700,286900,263600,257700,244200,259200,262100,283600,299100,319900,333800,340700,341000,337900,323900,320400,317500,332200,346400,333700,334700,346100,370600,372500,356300,351200,323000,329700,330800,348100,332800,324600,330300,332800,328900,300600,294800,304400,306400,297000,277600,286700,308700,321700,351100,355200,348800,354200,361300,400800,391600,394500,395600,410900,453500,465100,474100,448200,453700,456900,448900,442900,448700,466700,440300,439200,444300,461900,471900,484500,512600,502600,506700,511700,492900,470900,474000,499400,520600,506300,511500,508600,490300,474600,474500,491200,516400,526300,504100,489500,468700,510600,506100,537500,512300,521800,501400,514400,521300,528600,530200,534800,536600,546100,550300,548400,549400,567600,575800,579800,540200,550100,540500,565900,558000,558300,548900,537000,551900,570900,579000,577800,568900,561100,547100,559700,573800,580200,573400,572400,565500,570000,583500,608900,591300,621800
2538,Seminole County,Florida,151,233500,221500,214300,213600,210800,207900,211500,208100,206000,195400,192300,188600,177400,164100,148200,148100,150100,151500,146000,147700,148800,152500,141800,137100,116600,112200,108800,117300,116300,101300,100700,105200,113200,105100,100100,93700,103600,103400,113800,108700,113200,115100,117400,117600,115900,120700,120100,118600,117300,117300,122500,121200,122500,121600,123900,128000,130900,133000,132200,132900,134900,137500,139600,141300,146500,148800,156200,157100,161800,160700,160200,158400,156200,157100,157000,162100,164000,166700,164400,164400,165300,167400,166500,166400,168200,170500,174100,174400,176900,175700,178900,178700,182600,183200,194500,197000,200600,195100,200400,202400,203200,200100,199400,202600,202300,202800,205200,205800,214000,214100,217700,215900,218200,221900,223000,224600,225300,227000,235100,238600,239800,234000,233500,231500,232300,231600,236600,237700,240500,241200,243400,247100,246300,243200,240600,240000,242100,245800,249800,256600,255300,258500,259000,263600
3081,Williamson County,Texas,152,171400,167000,165000,163100,163900,166100,169400,170200,167700,164500,165100,169800,170800,168700,165100,167100,169300,169900,169100,169300,168800,170000,169800,171800,170000,167800,164400,162100,165100,165500,172000,173600,174200,172400,172800,176800,172000,168300,162500,162800,162100,165400,170300,172200,171200,167800,164300,165700,168500,174400,175400,173700,171700,174400,178200,177900,177700,177000,184000,184700,188300,187300,190300,191300,194400,194800,195200,195700,197400,200400,200100,202500,203000,205900,205600,207100,209600,214000,217200,217900,215300,212600,212500,217700,224500,227200,227500,224100,225000,226800,230800,231600,233000,232500,234400,235100,240200,241100,242800,240900,241800,241800,241900,242300,244700,247300,250600,254300,255000,255200,252800,255100,252800,253900,253100,258000,260300,262200,262800,261900,261900,264700,269200,271000,268300,267500,268500,272900,272600,273300,274000,274100,275500,274800,278900,278800,278600,279600,284700,290800,288900,288400,283100,289800
1485,Washoe County,Nevada,153,275600,273700,264900,257200,248800,243900,239200,231800,223300,220000,214200,208900,199500,191000,180200,171600,168500,169000,171100,173300,174300,173000,173400,172900,169900,166700,162800,162400,162600,162600,160600,160500,159700,159600,154600,154300,152300,147400,142300,138700,138100,138800,138500,140000,138000,139800,137900,138800,134800,137100,140100,150100,153200,157100,159500,166200,172300,176500,179300,180700,180100,183600,188800,199200,202500,205200,203200,203700,204400,206400,209000,212500,213500,217100,218400,222300,222900,226600,224500,229500,239400,247500,252000,248300,252200,252100,255200,255100,257900,260100,262500,263700,266500,270700,274200,274500,274700,276800,278000,279500,280800,279700,282400,285400,290600,290000,292300,293900,297800,298300,301100,303200,313800,317400,319700,320000,323400,328600,337500,346100,352300,352000,348500,351200,348800,350100,349100,349600,351900,347400,347900,361700,364500,361200,346000,352600,360900,364900,363500,365800,368200,373600,385700,391000
